time,teaName,searchIndex,dealIndex,mean,category
11月下,太平猴魁,0.1824329576369996,0.06692576758647492,631.8641304347826,绿茶
12月上,太平猴魁,0.1876020209871745,0.07248348231636223,631.8641304347826,绿茶
12月中,太平猴魁,0.19514185775359502,0.07205596579867858,631.8641304347826,绿茶
12月下,太平猴魁,0.2118150019432569,0.08741122849167933,631.8641304347826,绿茶
1月上,太平猴魁,0.2642052079284881,0.10466381655654879,631.8641304347826,绿茶
1月中,太平猴魁,0.30485814224640495,0.06509910610182666,631.8641304347826,绿茶
1月下,太平猴魁,0.2850227891036286,0.04420026145638272,631.8641304347826,绿茶
2月上,太平猴魁,0.34139137193937036,0.11158181111542947,631.8641304347826,绿茶
2月中,太平猴魁,0.29211037699183834,0.10563544500582978,631.8641304347826,绿茶
2月下,太平猴魁,0.2821177181845662,0.09254221185818542,631.8641304347826,绿茶
3月上,太平猴魁,0.2631558492032647,0.10132141469102215,631.8641304347826,绿茶
3月中,太平猴魁,0.24520015546055188,0.0921881072677808,631.8641304347826,绿茶
3月下,太平猴魁,0.2742818782461223,0.09705684909726883,631.8641304347826,绿茶
4月上,太平猴魁,0.23373493975903614,0.08861251457442675,631.8641304347826,绿茶
4月中,太平猴魁,0.26175670423630004,0.09790128254955305,631.8641304347826,绿茶
4月下,太平猴魁,0.29280994947532063,0.09887291099883405,631.8641304347826,绿茶
5月上,太平猴魁,0.3031480761756704,0.09339292654488923,631.8641304347826,绿茶
5月中,太平猴魁,0.279090555771473,0.08387096774193549,631.8641304347826,绿茶
5月下,太平猴魁,0.30788255661943964,0.08377203829982686,631.8641304347826,绿茶
6月上,太平猴魁,0.24356781966575983,0.07376603186941313,631.8641304347826,绿茶
6月中,太平猴魁,0.29965021375825884,0.09689078896230081,631.8641304347826,绿茶
6月下,太平猴魁,0.279090555771473,0.08083948698017877,631.8641304347826,绿茶
7月上,六安瓜片,0.08604598737601442,0.036541929666366095,496.17934782608694,绿茶
7月中,六安瓜片,0.08162759242560866,0.03293507664562669,496.17934782608694,绿茶
7月下,六安瓜片,0.07576440691859988,0.02850643495368473,496.17934782608694,绿茶
8月上,六安瓜片,0.08086113615870152,0.02236248872858431,496.17934782608694,绿茶
8月中,六安瓜片,0.0904643823264202,0.032687105500450855,496.17934782608694,绿茶
8月下,六安瓜片,0.10275432412492827,0.024407738339208132,496.17934782608694,绿茶
9月上,六安瓜片,0.13246167718665464,0.03938232642019837,496.17934782608694,绿茶
9月中,六安瓜片,0.14686654643823263,0.03435527502254283,496.17934782608694,绿茶
9月下,六安瓜片,0.09731740306582506,0.03311541929666366,496.17934782608694,绿茶
10月上,六安瓜片,0.13403967538322814,0.0319882777276826,496.17934782608694,绿茶
10月中,六安瓜片,0.21665915238954014,0.04368800721370605,496.17934782608694,绿茶
10月下,六安瓜片,0.08795802934666776,0.0361300106566112,496.17934782608694,绿茶
11月上,六安瓜片,0.09174932371505862,0.03875112714156898,496.17934782608694,绿茶
11月中,六安瓜片,0.08300270513976556,0.04019386834986475,496.17934782608694,绿茶
11月下,六安瓜片,0.08534715960324617,0.03545987376014428,496.17934782608694,绿茶
12月上,六安瓜片,0.09242560865644725,0.0337917042380523,496.17934782608694,绿茶
12月中,六安瓜片,0.09950405770964833,0.03694770063119928,496.17934782608694,绿茶
12月下,六安瓜片,0.10246741536191492,0.04313878186736618,496.17934782608694,绿茶
1月上,六安瓜片,0.09353020739404869,0.04632551848512173,496.17934782608694,绿茶
1月中,六安瓜片,0.07709648331830478,0.021844003606853023,496.17934782608694,绿茶
1月下,六安瓜片,0.06699319616361997,0.017419460611525533,496.17934782608694,绿茶
2月上,六安瓜片,0.0980838593327322,0.04504057709648332,496.17934782608694,绿茶
2月中,六安瓜片,0.11422452660054103,0.05511722272317403,496.17934782608694,绿茶
2月下,六安瓜片,0.11106101593026751,0.052349463981564974,496.17934782608694,绿茶
3月上,六安瓜片,0.10504959422903516,0.0454463480613165,496.17934782608694,绿茶
3月中,六安瓜片,0.10782236248872859,0.044702434625789,496.17934782608694,绿茶
3月下,六安瓜片,0.10736535781621444,0.04955324206902205,496.17934782608694,绿茶
4月上,六安瓜片,0.11967989179440937,0.044612263300270516,496.17934782608694,绿茶
4月中,六安瓜片,0.14125338142470695,0.051735798016230836,496.17934782608694,绿茶
4月下,六安瓜片,0.152141568981064,0.05038322813345356,496.17934782608694,绿茶
5月上,六安瓜片,0.16958972046889087,0.05114968440036069,496.17934782608694,绿茶
5月中,六安瓜片,0.1426059513074842,0.05421550946798918,496.17934782608694,绿茶
5月下,六安瓜片,0.1744815148782687,0.04906139847528486,496.17934782608694,绿茶
6月上,六安瓜片,0.12696122633002707,0.04551397655545537,496.17934782608694,绿茶
6月中,六安瓜片,0.12853922452660055,0.05049594229035167,496.17934782608694,绿茶
6月下,六安瓜片,0.11129395852119026,0.0373985572587917,496.17934782608694,绿茶
7月上,碧螺春,0.22264504054897066,0.07588895820336869,1002.4266304347826,绿茶
7月中,碧螺春,0.22526512788521524,0.07838427947598253,1002.4266304347826,绿茶
7月下,碧螺春,0.2050983950547269,0.09348947995236205,1002.4266304347826,绿茶
8月上,碧螺春,0.21974422956955708,0.08290704928259514,1002.4266304347826,绿茶
8月中,碧螺春,0.20757953836556456,0.08003742981908922,1002.4266304347826,绿茶
8月下,碧螺春,0.21751828957069133,0.07205240174672489,1002.4266304347826,绿茶
9月上,碧螺春,0.24064254522769807,0.08493449781659389,1002.4266304347826,绿茶
9月中,碧螺春,0.2206487835308796,0.07495321272613849,1002.4266304347826,绿茶
9月下,碧螺春,0.22180286961946352,0.07548346849656894,1002.4266304347826,绿茶
10月上,碧螺春,0.19619463505926388,0.06556456643792888,1002.4266304347826,绿茶
10月中,碧螺春,0.2848097317529632,0.08599500935745477,1002.4266304347826,绿茶
10月下,碧螺春,0.2528214143934668,0.08830034594226734,1002.4266304347826,绿茶
11月上,碧螺春,0.2491578290704928,0.08530879600748596,1002.4266304347826,绿茶
11月中,碧螺春,0.2800686213349969,0.11441048034934498,1002.4266304347826,绿茶
11月下,碧螺春,0.2717716781035558,0.09288833437305054,1002.4266304347826,绿茶
12月上,碧螺春,0.2550218340611354,0.08577666874610106,1002.4266304347826,绿茶
12月中,碧螺春,0.3010917030567685,0.10786026200873362,1002.4266304347826,绿茶
12月下,碧螺春,0.3004877218851018,0.11319684682130098,1002.4266304347826,绿茶
1月上,碧螺春,0.35349344978165936,0.11756082345601995,1002.4266304347826,绿茶
1月中,碧螺春,0.24054897067997505,0.0700561447286338,1002.4266304347826,绿茶
1月下,碧螺春,0.19344411047467813,0.040577326603527475,1002.4266304347826,绿茶
2月上,碧螺春,0.29934497816593886,0.10714285714285714,1002.4266304347826,绿茶
2月中,碧螺春,0.31163443543356206,0.12195882719900188,1002.4266304347826,绿茶
2月下,碧螺春,0.32075275525057184,0.12611769598669162,1002.4266304347826,绿茶
3月上,碧螺春,0.3179039301310044,0.1206487835308796,1002.4266304347826,绿茶
3月中,碧螺春,0.6924204616344355,0.13031815346225828,1002.4266304347826,绿茶
3月下,碧螺春,0.5171553337492202,0.13851868655362104,1002.4266304347826,绿茶
4月上,碧螺春,0.5999376169681847,0.1702744853399875,1002.4266304347826,绿茶
4月中,碧螺春,0.5087648159700561,0.15770430442919525,1002.4266304347826,绿茶
4月下,碧螺春,0.4502495321272614,0.14064254522769806,1002.4266304347826,绿茶
5月上,碧螺春,0.41450405489706804,0.14382407985028073,1002.4266304347826,绿茶
5月中,碧螺春,0.359825327510917,0.12588895820336868,1002.4266304347826,绿茶
5月下,碧螺春,0.35949639879770884,0.13185504451879998,1002.4266304347826,绿茶
6月上,碧螺春,0.3390205864004991,0.12333125389893948,1002.4266304347826,绿茶
6月中,碧螺春,0.335402370555209,0.12975670617592014,1002.4266304347826,绿茶
6月下,碧螺春,0.2785714285714286,0.09700561447286338,1002.4266304347826,绿茶
7月上,信阳毛尖,0.18937816126152932,0.04201130615888128,879.3722826086956,绿茶
7月中,信阳毛尖,0.22044034513537636,0.04677179410889616,879.3722826086956,绿茶
7月下,信阳毛尖,0.1835763165724487,0.05147277595953585,879.3722826086956,绿茶
8月上,信阳毛尖,0.1952692650996727,0.05504314192204701,879.3722826086956,绿茶
8月中,信阳毛尖,0.20702171972627192,0.0788455816721214,879.3722826086956,绿茶
8月下,信阳毛尖,0.21281544994725596,0.06388791214735874,879.3722826086956,绿茶
9月上,信阳毛尖,0.22808687890508778,0.06584349895864326,879.3722826086956,绿茶
9月中,信阳毛尖,0.23240107110978875,0.08191014578994348,879.3722826086956,绿茶
9月下,信阳毛尖,0.18116631954775364,0.053436477238916986,879.3722826086956,绿茶
10月上,信阳毛尖,0.18506396905682831,0.05319845284141625,879.3722826086956,绿茶
10月中,信阳毛尖,0.22597441237726867,0.060785480511752456,879.3722826086956,绿茶
10月下,信阳毛尖,0.20708122582564714,0.05534067241892294,879.3722826086956,绿茶
11月上,信阳毛尖,0.2276405831597739,0.049866111276405826,879.3722826086956,绿茶
11月中,信阳毛尖,0.21237726867003867,0.06036893781612616,879.3722826086956,绿茶
11月下,信阳毛尖,0.22055935733412674,0.0512645046117227,879.3722826086956,绿茶
12月上,信阳毛尖,0.2152335614400476,0.059416840226123174,879.3722826086956,绿茶
12月中,信阳毛尖,0.23659625111573937,0.07387682237429337,879.3722826086956,绿茶
12月下,信阳毛尖,0.23794325281977766,0.06967623272294501,879.3722826086956,绿茶
1月上,信阳毛尖,0.2305861350788456,0.06480214221957752,879.3722826086956,绿茶
1月中,信阳毛尖,0.18640285629277,0.0457304373698304,879.3722826086956,绿茶
1月下,信阳毛尖,0.1744069676232723,0.02196316031484136,879.3722826086956,绿茶
2月上,信阳毛尖,0.2817316274918179,0.07893484082118417,879.3722826086956,绿茶
2月中,信阳毛尖,0.343350193394823,0.07030645641178221,879.3722826086956,绿茶
2月下,信阳毛尖,0.29928262091308805,0.07706039869086581,879.3722826086956,绿茶
3月上,信阳毛尖,0.2750074382624219,0.06688485569770902,879.3722826086956,绿茶
3月中,信阳毛尖,0.2855400178518298,0.07985718536149955,879.3722826086956,绿茶
3月下,信阳毛尖,0.3153011820075194,0.0817126937329258,879.3722826086956,绿茶
4月上,信阳毛尖,0.4090746801547159,0.09354358821779232,879.3722826086956,绿茶
4月中,信阳毛尖,0.5140434394525439,0.1046712288009521,879.3722826086956,绿茶
4月下,信阳毛尖,0.36795596548646237,0.097441237726867,879.3722826086956,绿茶
5月上,信阳毛尖,0.3878310026777745,0.0999404939006248,879.3722826086956,绿茶
5月中,信阳毛尖,0.3446593275810771,0.0902707527521571,879.3722826086956,绿茶
5月下,信阳毛尖,0.34943604446728516,0.08127992210110628,879.3722826086956,绿茶
6月上,信阳毛尖,0.29265099672716455,0.07955965486462362,879.3722826086956,绿茶
6月中,信阳毛尖,0.29428741445998213,0.07765545968461768,879.3722826086956,绿茶
6月下,信阳毛尖,0.2653972032133294,0.06926509967271646,879.3722826086956,绿茶
7月上,祁门红茶,0.22322154471544717,0.0871951219512195,663.1576086956521,红茶
7月中,祁门红茶,0.2375,0.09623983739837398,663.1576086956521,红茶
7月下,祁门红茶,0.2529563932002956,0.07511086474501108,663.1576086956521,红茶
8月上,祁门红茶,0.26910569105691057,0.10401422764227641,663.1576086956521,红茶
8月中,祁门红茶,0.258130081300813,0.10345528455284553,663.1576086956521,红茶
8月下,祁门红茶,0.26182557280118257,0.12601626016260162,663.1576086956521,红茶
9月上,祁门红茶,0.29273373983739837,0.11422764227642276,663.1576086956521,红茶
9月中,祁门红茶,0.31920731707317074,0.13821138211382114,663.1576086956521,红茶
9月下,祁门红茶,0.3054369918699187,0.13236788617886178,663.1576086956521,红茶
10月上,祁门红茶,0.3021849593495935,0.15528455284552847,663.1576086956521,红茶
10月中,祁门红茶,0.41244918699186994,0.1832317073170732,663.1576086956521,红茶
10月下,祁门红茶,0.4027161862527716,0.20412971175166297,663.1576086956521,红茶
11月上,祁门红茶,0.4370426829268293,0.19578252032520327,663.1576086956521,红茶
11月中,祁门红茶,0.4376524390243902,0.2265752032520325,663.1576086956521,红茶
11月下,祁门红茶,0.45752032520325203,0.2175813008130081,663.1576086956521,红茶
12月上,祁门红茶,0.4453760162601626,0.18379065040650405,663.1576086956521,红茶
12月中,祁门红茶,0.5200711382113821,0.22383130081300814,663.1576086956521,红茶
12月下,祁门红茶,0.44179600886917963,0.19623059866962306,663.1576086956521,红茶
1月上,祁门红茶,0.34253048780487805,0.16697154471544717,663.1576086956521,红茶
1月中,祁门红茶,0.2578252032520325,0.11565040650406504,663.1576086956521,红茶
1月下,祁门红茶,0.22708795269770882,0.09405025868440503,663.1576086956521,红茶
2月上,祁门红茶,0.4453760162601626,0.1784552845528455,663.1576086956521,红茶
2月中,祁门红茶,0.3945121951219512,0.17515243902439023,663.1576086956521,红茶
2月下,祁门红茶,0.40989159891598914,0.1860885275519422,663.1576086956521,红茶
3月上,祁门红茶,0.6279979674796748,0.1554369918699187,663.1576086956521,红茶
3月中,祁门红茶,0.4057418699186992,0.15294715447154472,663.1576086956521,红茶
3月下,祁门红茶,0.37920362158167037,0.17775314116777532,663.1576086956521,红茶
4月上,祁门红茶,0.3752032520325203,0.16199186991869918,663.1576086956521,红茶
4月中,祁门红茶,0.2704268292682927,0.12464430894308944,663.1576086956521,红茶
4月下,祁门红茶,0.25584349593495936,0.12825203252032522,663.1576086956521,红茶
5月上,祁门红茶,0.24817073170731707,0.11046747967479675,663.1576086956521,红茶
5月中,祁门红茶,0.23495934959349593,0.11849593495934958,663.1576086956521,红茶
5月下,祁门红茶,0.2833980044345898,0.11566888396156688,663.1576086956521,红茶
6月上,祁门红茶,0.25685975609756095,0.12195121951219512,663.1576086956521,红茶
6月中,祁门红茶,0.26697154471544715,0.1241869918699187,663.1576086956521,红茶
6月下,祁门红茶,0.2157520325203252,0.10777439024390244,663.1576086956521,红茶
7月上,滇红,0.36136363636363633,0.19405594405594406,315.95652173913044,红茶
7月中,滇红,0.3223776223776224,0.15996503496503497,315.95652173913044,红茶
7月下,滇红,0.31595677050222504,0.15368722186904005,315.95652173913044,红茶
8月上,滇红,0.35069930069930066,0.18916083916083917,315.95652173913044,红茶
8月中,滇红,0.3447552447552447,0.16031468531468532,315.95652173913044,红茶
8月下,滇红,0.4222822631913541,0.23029243483788936,315.95652173913044,红茶
9月上,滇红,0.47709790209790204,0.27255244755244756,315.95652173913044,红茶
9月中,滇红,0.479020979020979,0.28321678321678323,315.95652173913044,红茶
9月下,滇红,0.5236013986013986,0.3223776223776224,315.95652173913044,红茶
10月上,滇红,0.44562937062937064,0.27867132867132866,315.95652173913044,红茶
10月中,滇红,0.5124125874125874,0.28426573426573426,315.95652173913044,红茶
10月下,滇红,0.5508582326764144,0.29545454545454547,315.95652173913044,红茶
11月上,滇红,0.6398601398601399,0.3825174825174825,315.95652173913044,红茶
11月中,滇红,0.665034965034965,0.3501748251748252,315.95652173913044,红茶
11月下,滇红,0.7057692307692307,0.3531468531468531,315.95652173913044,红茶
12月上,滇红,0.769055944055944,0.35699300699300696,315.95652173913044,红茶
12月中,滇红,0.7854895104895105,0.41923076923076924,315.95652173913044,红茶
12月下,滇红,0.8242212333121424,0.4278448823903369,315.95652173913044,红茶
1月上,滇红,0.7484265734265735,0.42045454545454547,315.95652173913044,红茶
1月中,滇红,0.4379370629370629,0.15122377622377622,315.95652173913044,红茶
1月下,滇红,0.38286713286713286,0.1554354736172918,315.95652173913044,红茶
2月上,滇红,0.6615384615384615,0.39720279720279716,315.95652173913044,红茶
2月中,滇红,0.6795454545454546,0.395979020979021,315.95652173913044,红茶
2月下,滇红,0.6878399378399379,0.3613053613053613,315.95652173913044,红茶
3月上,滇红,0.6547202797202797,0.34702797202797203,315.95652173913044,红茶
3月中,滇红,0.6480769230769231,0.413986013986014,315.95652173913044,红茶
3月下,滇红,0.6908773045136681,0.3223140495867769,315.95652173913044,红茶
4月上,滇红,0.6393356643356644,0.2781468531468531,315.95652173913044,红茶
4月中,滇红,0.5606643356643356,0.32255244755244755,315.95652173913044,红茶
4月下,滇红,0.5185314685314686,0.2646853146853147,315.95652173913044,红茶
5月上,滇红,0.516083916083916,0.25139860139860143,315.95652173913044,红茶
5月中,滇红,0.48286713286713284,0.21223776223776225,315.95652173913044,红茶
5月下,滇红,0.45772409408773046,0.2728862047043865,315.95652173913044,红茶
6月上,滇红,0.5237762237762238,0.22132867132867132,315.95652173913044,红茶
6月中,滇红,0.6223776223776224,0.26695804195804196,315.95652173913044,红茶
6月下,滇红,0.5101398601398601,0.2375874125874126,315.95652173913044,红茶
7月上,白毫银针,0.25578512396694214,0.18760330578512396,57.15217391304348,白茶
7月中,白毫银针,0.25206611570247933,0.07603305785123966,57.15217391304348,白茶
7月下,白毫银针,0.20623591284748308,0.045454545454545456,57.15217391304348,白茶
8月上,白毫银针,0.2409090909090909,0.11404958677685952,57.15217391304348,白茶
8月中,白毫银针,0.3111570247933884,0.09793388429752066,57.15217391304348,白茶
8月下,白毫银针,0.20773854244928625,0.16416228399699473,57.15217391304348,白茶
9月上,白毫银针,0.17231404958677687,0.09999999999999999,57.15217391304348,白茶
9月中,白毫银针,0.19132231404958677,0.06900826446280992,57.15217391304348,白茶
9月下,白毫银针,0.16033057851239668,0.11404958677685952,57.15217391304348,白茶
10月上,白毫银针,0.15991735537190083,0.09793388429752066,57.15217391304348,白茶
10月中,白毫银针,0.33842975206611575,0.14297520661157026,57.15217391304348,白茶
10月下,白毫银针,0.2625845229151014,0.12546957175056347,57.15217391304348,白茶
11月上,白毫银针,0.19421487603305784,0.06198347107438017,57.15217391304348,白茶
11月中,白毫银针,0.23884297520661155,0.05702479338842976,57.15217391304348,白茶
11月下,白毫银针,0.22768595041322315,0.2103305785123967,57.15217391304348,白茶
12月上,白毫银针,0.2053719008264463,0.08760330578512396,57.15217391304348,白茶
12月中,白毫银针,0.23925619834710743,0.12603305785123967,57.15217391304348,白茶
12月下,白毫银针,0.1697971450037566,0.13711495116453792,57.15217391304348,白茶
1月上,白毫银针,0.2231404958677686,0.15661157024793387,57.15217391304348,白茶
1月中,白毫银针,0.13016528925619836,0,57.15217391304348,白茶
1月下,白毫银针,0.15477084898572502,0.045454545454545456,57.15217391304348,白茶
2月上,白毫银针,0.25123966942148757,0.09999999999999999,57.15217391304348,白茶
2月中,白毫银针,0.27396694214876033,0.18884297520661159,57.15217391304348,白茶
2月下,白毫银针,0.28374655647382924,0.1322314049586777,57.15217391304348,白茶
3月上,白毫银针,0.23429752066115703,0.09504132231404959,57.15217391304348,白茶
3月中,白毫银针,0.256198347107438,0.03801652892561983,57.15217391304348,白茶
3月下,白毫银针,0.29000751314800904,0.12359128474830955,57.15217391304348,白茶
4月上,白毫银针,0.2921487603305785,0.19049586776859503,57.15217391304348,白茶
4月中,白毫银针,0.25413223140495866,0.12892561983471074,57.15217391304348,白茶
4月下,白毫银针,0.2677685950413223,0.16818181818181818,57.15217391304348,白茶
5月上,白毫银针,0.26694214876033057,0.16694214876033056,57.15217391304348,白茶
5月中,白毫银针,0.2863636363636364,0.12892561983471074,57.15217391304348,白茶
5月下,白毫银针,0.28850488354620585,0.18069120961682944,57.15217391304348,白茶
6月上,白毫银针,0.2690082644628099,0.17603305785123968,57.15217391304348,白茶
6月中,白毫银针,0.23388429752066117,0.15991735537190083,57.15217391304348,白茶
6月下,白毫银针,0.21570247933884298,0.1450413223140496,57.15217391304348,白茶
7月上,君山银针,0.311522633744856,0.08065843621399177,112.18478260869566,黄茶
7月中,君山银针,0.2979423868312757,0.056790123456790124,112.18478260869566,黄茶
7月下,君山银针,0.33034044145155256,0.03441825664047886,112.18478260869566,黄茶
8月上,君山银针,0.44938271604938274,0.09958847736625515,112.18478260869566,黄茶
8月中,君山银针,0.3823045267489712,0.09958847736625515,112.18478260869566,黄茶
8月下,君山银针,0.4175084175084175,0.07968574635241302,112.18478260869566,黄茶
9月上,君山银针,0.5288065843621399,0.13292181069958847,112.18478260869566,黄茶
9月中,君山银针,0.43209876543209874,0.16131687242798354,112.18478260869566,黄茶
9月下,君山银针,0.40041152263374485,0.06872427983539095,112.18478260869566,黄茶
10月上,君山银针,0.36460905349794237,0.14732510288065842,112.18478260869566,黄茶
10月中,君山银针,0.5316872427983539,0.08765432098765433,112.18478260869566,黄茶
10月下,君山银针,0.522633744855967,0.18181818181818182,112.18478260869566,黄茶
11月上,君山银针,0.40411522633744856,0.10658436213991769,112.18478260869566,黄茶
11月中,君山银针,0.45514403292181066,0.1991769547325103,112.18478260869566,黄茶
11月下,君山银针,0.48477366255144033,0.06872427983539095,112.18478260869566,黄茶
12月上,君山银针,0.33209876543209876,0.14897119341563786,112.18478260869566,黄茶
